dataset_name,filter_name,image_difference_mean,image_difference_median,image_difference_std,saliency_divergence_mean,saliency_divergence_median,saliency_divergence_std,saliency_divergence_log_mean,saliency_divergence_log_median,saliency_divergence_log_std,divergence_per_difference_mean,divergence_per_difference_median,divergence_per_difference_std,divergence_per_difference_log_mean,divergence_per_difference_log_median,divergence_per_difference_log_std,base_information_gain_mean,base_information_gain_median,base_information_gain_std,base_information_gain_log_mean,base_information_gain_log_median,base_information_gain_log_std,filtered_information_gain_mean,filtered_information_gain_median,filtered_information_gain_std,filtered_information_gain_log_mean,filtered_information_gain_log_median,filtered_information_gain_log_std,information_asymmetry_mean,information_asymmetry_median,information_asymmetry_std,information_asymmetry_log_mean,information_asymmetry_log_median,information_asymmetry_log_std,information_asymmetry_per_difference_mean,information_asymmetry_per_difference_median,information_asymmetry_per_difference_std,information_asymmetry_per_difference_log_mean,information_asymmetry_per_difference_log_median,information_asymmetry_per_difference_log_std 
MIT300,desaturate_8,53.07526992983344,54.14390272030432,23.06102231817564,9.317936104873058e-08,7.502009732231671e-08,6.845136774363238e-08,2.4496976445786925e-05,6.345118064834545e-06,4.0769741453207705e-05,2.254550392150054e-09,1.57042230774963e-09,3.095316965259947e-09,5.382682651078504e-07,1.1866026271627045e-07,9.61003243063398e-07,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,2.0594370259647338e-06,1.9929374983956392e-06,6.072573900627948e-07,1.073908240429341e-05,1.0729289031107338e-05,1.691759239383759e-06,-1.4233753025965488e-08,-5.437781227845217e-09,1.7772801808624077e-07,-1.6614645150530261e-09,4.029297101408984e-08,9.792840889406072e-07,-5.479064685611498e-10,-1.507452151583335e-10,5.741152877267668e-09,1.1546679691772268e-09,7.748022592603663e-10,2.793874350214248e-08
MIT300,desaturate_9,56.01477969754259,56.70627085367838,23.470477165163565,1.1757060600854405e-07,9.776606275089769e-08,9.533535092241897e-08,2.8554081124939223e-05,9.40916816400172e-06,4.423268644143619e-05,2.6189355998838724e-09,1.74474135962237e-09,3.4083593973671964e-09,5.835969727219557e-07,1.6070844965548934e-07,9.860052294098998e-07,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,2.0445871020864044e-06,1.987740586821383e-06,6.055236229515563e-07,1.0668680866472901e-05,1.076143051983673e-05,1.6950653968664032e-06,-2.9083676904294747e-08,-1.4944905989660172e-08,2.0883093331867637e-07,-7.206300233556176e-08,-2.1062031024445067e-08,1.0079332606303777e-06,-8.381534261635162e-10,-3.292244720715204e-10,6.17599362626134e-09,-5.199483193805295e-10,-4.3212870450534316e-10,2.749522639599396e-08
MIT300,focus_blur_1,22.918213907754588,19.554210832383895,17.049478491978945,2.6388577366554735e-08,2.1536374692218726e-08,1.952605939720326e-08,4.1932582151067785e-06,7.12050874173404e-07,1.2486643797055802e-05,1.6991869581514047e-09,1.1367963807700655e-09,1.9996951942311677e-09,2.9551646442929035e-07,4.3656652658938693e-08,1.2708988016007858e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,2.096751999543408e-06,2.0291610084501734e-06,6.164315514979365e-07,1.0623832644314835e-05,1.0538997383531154e-05,1.78951778292334e-06,2.3081220552708835e-08,2.7983614572410834e-08,7.360575307703191e-08,-1.1691122449362801e-07,-8.774426975887417e-09,6.411458481440005e-07,1.8425857481630015e-09,1.1968106563052284e-09,6.243898368010558e-09,-5.743038381392847e-09,-5.903761250980536e-10,4.97992129097126e-08
MIT300,focus_blur_10,54.531947826468986,54.11648507907135,18.237579837430705,1.8701097884633788e-07,1.433447921250296e-07,1.5812710641059272e-07,2.42780001863879e-05,3.696176927376762e-06,4.9903838636575616e-05,4.122618646472182e-09,2.744824224777823e-09,5.314846512855862e-09,5.971951541643411e-07,7.691952933599083e-08,1.8535657907606452e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,2.2449578971853966e-06,2.1834349176988035e-06,6.093280550403104e-07,1.0460371094934783e-05,1.0424932547097276e-05,1.7426941232488138e-06,1.712871181946977e-07,1.7684323934422475e-07,1.7100004354440997e-07,-2.803727738736793e-07,-2.2209600277126803e-08,1.1235410655818565e-06,4.020409901414653e-09,3.1301395585299617e-09,5.804749679856175e-09,-7.59218752001508e-09,-3.4531429654174743e-10,3.587090234971882e-08
MIT300,focus_blur_2,31.309288348631405,28.119273546503408,17.688011134262958,7.220638486795315e-08,5.723751805274924e-08,5.47247187671717e-08,1.3610630767303056e-05,1.8120108369868439e-06,3.403799787837968e-05,3.098725086571866e-09,2.0194782959625414e-09,3.665587658230204e-09,6.362274399720974e-07,7.084695244498615e-08,1.9684736913971143e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,2.1514533254431745e-06,2.0873678964485418e-06,6.115948699212299e-07,1.049778297722695e-05,1.0465347291718968e-05,1.7540246260124514e-06,7.77825464524754e-08,7.722379496746171e-08,1.2365813151462996e-07,-2.4296089158151327e-07,-2.8092983930635367e-08,9.804296587159582e-07,3.5988060669994767e-09,2.5026651631511912e-09,7.1026988479374664e-09,-1.0869431470184809e-08,-7.418025684961357e-10,5.718394033134183e-08
MIT300,focus_blur_3,36.663076696306995,34.44568646393,17.9622204468597,1.0558504760107331e-07,8.480299293776182e-08,7.853964158186659e-08,1.8087460216359845e-05,2.3854401472031525e-06,4.2262333194774414e-05,3.765515051494114e-09,2.516662728699449e-09,4.562320166155248e-09,7.078571440276244e-07,8.382218372379001e-08,2.1803155469921297e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,2.1829421015113936e-06,2.1256999731668583e-06,6.108766621315253e-07,1.0479512615460182e-05,1.0365993396193123e-05,1.7387569179133794e-06,1.0927132252069461e-07,1.1602164473031814e-07,1.4069428014681954e-07,-2.6123125334828016e-07,-4.021982837449485e-08,1.0172505966294426e-06,4.172891607964456e-09,3.2141762034496415e-09,6.9375270948146145e-09,-9.933962346276227e-09,-9.377168696232935e-10,5.0665619035050316e-08
MIT300,focus_blur_4,40.67088414894741,38.838343514336486,18.123737852602773,1.3208989089262093e-07,1.0533533098876942e-07,1.0424053218470637e-07,2.0393070479833683e-05,3.1710835044992568e-06,4.551857831734453e-05,4.144985512672544e-09,2.7575772338348517e-09,5.252371095087513e-09,6.866497562204807e-07,8.571066044131705e-08,1.9852069930698823e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,2.200751765949934e-06,2.129167089989205e-06,6.109363915904359e-07,1.0438354982628574e-05,1.0341382618255643e-05,1.7346177252273332e-06,1.2708098695923474e-07,1.265426037873359e-07,1.546599202812532e-07,-3.023888861798893e-07,-6.64569528297965e-08,1.049897295901867e-06,4.286916151497432e-09,3.3664958685176616e-09,6.680915429107293e-09,-1.0368336080081317e-08,-1.4215134447887851e-09,4.916969750849721e-08
MIT300,focus_blur_5,43.93846310277829,42.649674693988324,18.228572116432726,1.502753596635774e-07,1.169860315355805e-07,1.2316526746069118e-07,2.225091547570433e-05,3.698840218178188e-06,4.840367365488736e-05,4.309431262137813e-09,2.8149767686244905e-09,5.596748663266278e-09,6.902611716552844e-07,8.733871816749736e-08,2.068746501062869e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,2.2112789386712117e-06,2.1375482589615995e-06,6.120986729612523e-07,1.0468892752543736e-05,1.036922822943293e-05,1.7158843653309223e-06,1.376081596805127e-07,1.417392841354005e-07,1.63573562764471e-07,-2.718511162647279e-07,-5.1032912089394987e-08,1.0445579491953791e-06,4.27582418414945e-09,3.1955952159113114e-09,6.667858631674831e-09,-9.041306620354972e-09,-8.412755564201802e-10,4.3095020397633446e-08
MIT300,focus_blur_6,46.66162457229784,45.755026711357964,18.286604577821638,1.6114425586268514e-07,1.2775095447536138e-07,1.2948025098765969e-07,2.3063204037472366e-05,3.675890240044544e-06,4.919000916620106e-05,4.303281514721895e-09,2.843891722627902e-09,5.5607991709656435e-09,6.746148272902239e-07,8.778681988102071e-08,2.080061290803734e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,2.2186844780269376e-06,2.150503337912162e-06,6.10787003253644e-07,1.0462708940324654e-05,1.0408249461167387e-05,1.727460616890425e-06,1.4501369903623874e-07,1.4671512008989392e-07,1.679928487676786e-07,-2.780349284838072e-07,-3.0400776565956515e-08,1.0758131995898922e-06,4.1958764542275864e-09,3.1841563027561095e-09,6.5256874045842106e-09,-8.422452463044926e-09,-5.393534167622752e-10,4.209915628178088e-08
MIT300,focus_blur_7,48.97578340957544,48.045043898847084,18.301362591406708,1.6894266215101157e-07,1.3169371781095466e-07,1.4060539719944684e-07,2.30990199253551e-05,3.317151871587547e-06,4.9610018828868546e-05,4.2686772648903956e-09,2.7704863328722358e-09,5.622237197123884e-09,6.539839378196985e-07,8.081498386885829e-08,2.1649477021693967e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,2.2251834077872637e-06,2.1586144926910294e-06,6.099987818854819e-07,1.046628159830757e-05,1.033622399489262e-05,1.7429662447834432e-06,1.5151262879656465e-07,1.519675021771714e-07,1.6971796202745443e-07,-2.7446227050089236e-07,-5.084437896019766e-08,1.0841672425212e-06,4.12409942877587e-09,3.154870127396088e-09,6.387466700168957e-09,-8.15574247787279e-09,-8.61860747733911e-10,3.986075234668951e-08
MIT300,focus_blur_8,51.03055305175339,50.19624199101955,18.300553683317315,1.7705816864820493e-07,1.3665489469529686e-07,1.4898398777143537e-07,2.393645431509276e-05,3.5219163364050614e-06,5.021801548928245e-05,4.237559445959541e-09,2.806166876338371e-09,5.527656412052912e-09,6.434412336947785e-07,7.226334532213203e-08,2.135059691850699e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,2.2326449939677407e-06,2.1717069898930715e-06,6.098955653553105e-07,1.0447717988071361e-05,1.0298106294557515e-05,1.736823268088218e-06,1.5897421497704185e-07,1.6027564374693475e-07,1.7170701744776586e-07,-2.930258807371028e-07,-4.513616742508286e-08,1.1038139623279766e-06,4.091355394051255e-09,3.1472699851273786e-09,6.219313062441031e-09,-8.082012366190207e-09,-8.765704814060361e-10,3.655910213501894e-08
MIT300,focus_blur_9,52.87078413485757,52.13360235426161,18.2677344805735,1.819851553051866e-07,1.4168559645299095e-07,1.5448969596664997e-07,2.4104643181352977e-05,3.624855118140358e-06,4.958466893952381e-05,4.157341376985173e-09,2.8140292513726647e-09,5.3967195098170475e-09,6.190380584790488e-07,7.301890169186476e-08,2.010209518547422e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,2.2387347678436794e-06,2.184744432720911e-06,6.09450434868654e-07,1.0444456444700404e-05,1.0391726534593744e-05,1.7309793847819412e-06,1.6506398885298014e-07,1.6895398074545032e-07,1.7143239464283275e-07,-2.962874241080579e-07,-6.456543162002118e-09,1.141832587127709e-06,4.038545091327216e-09,2.9810369151439355e-09,5.97766723199694e-09,-7.82741155359072e-09,-1.4613983058034758e-10,3.522461733255742e-08
MIT300,gaussian_blur_1,26.42363399591121,21.80550112211551,18.6293983963776,1.5337607040466885e-08,1.298397103594676e-08,1.0094928217908486e-08,3.6148364505006142e-06,8.272252505809987e-07,1.058854431905637e-05,8.413520477737094e-10,5.878818825644032e-10,8.035400692781633e-10,2.1959896738840526e-07,4.100253090912142e-08,1.102121712627979e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,2.0481409249538274e-06,1.9928845139839296e-06,6.148168739243762e-07,1.0678340887454495e-05,1.0559182672075628e-05,1.7899125243663364e-06,-2.5529854036871937e-08,-1.990012363075233e-08,6.179860709570654e-08,-6.24029813539674e-08,-2.596356367577253e-08,5.493171403753021e-07,-1.5783781524703665e-09,-9.390848927752878e-10,3.9322120889570675e-09,-3.5747029202917096e-09,-1.0511747618624413e-09,3.9311068398638324e-08
MIT300,gaussian_blur_10,63.187660139921114,63.65932973225912,19.230501714221507,5.456034273849728e-07,4.6053940611005365e-07,3.9577184622352837e-07,0.0001183883084420552,9.749407523644559e-05,9.733907108847325e-05,9.686881926854891e-09,7.274166253902978e-09,8.33953387458764e-09,2.1344581903144705e-06,1.5578935595931738e-06,2.2020816844780566e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,1.7949077614363887e-06,1.7588959051392273e-06,4.621504549788906e-07,9.56797859822254e-06,9.27289795990858e-06,1.6066900873467174e-06,-2.787630175543105e-07,-2.2051257150637473e-07,4.718777600471092e-07,-1.1727652705859228e-06,-1.0856383288105262e-06,1.619424256580091e-06,-4.760742642865397e-09,-4.0104744752249645e-09,8.989388753665199e-09,-2.0762114261835044e-08,-1.7269027833237784e-08,3.4083384704850174e-08
MIT300,gaussian_blur_2,36.98807388743425,33.90997748377866,19.483073296365948,6.146911881468934e-08,5.439478674917837e-08,3.728975193942039e-08,1.6086957642196497e-05,4.30815852529686e-06,3.1329538338216654e-05,2.1373309615877317e-09,1.638764484119457e-09,1.77180838283084e-09,5.809995947842973e-07,1.3881223976177101e-07,1.4951607162381765e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,1.986252206450121e-06,1.938848229244764e-06,5.883839049656382e-07,1.0682913395449086e-05,1.0546197505737541e-05,1.7822466543742879e-06,-8.74185725405781e-08,-7.613624286874618e-08,1.4627206382747905e-07,-5.78304733593784e-08,-6.644164537949457e-08,9.147548193912616e-07,-3.3755847213107293e-09,-2.157756632491073e-09,6.5772786012734415e-09,-3.0842070278333566e-09,-1.988873636508225e-09,3.409237951480987e-08
MIT300,gaussian_blur_3,43.46437387309315,40.36467888793959,19.732640805873835,1.3101935072922526e-07,1.1516284586238923e-07,8.633017257764829e-08,3.5370515127354945e-05,1.121554055565457e-05,5.2205622017185317e-05,3.674535259627025e-09,2.8751337234213036e-09,3.0396296135646735e-09,1.0317910198716557e-06,3.116942356456885e-07,1.863776020120723e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,1.9269749729556787e-06,1.8623493607895188e-06,5.689026431744826e-07,1.059336847449955e-05,1.0456828056891816e-05,1.6692081506288086e-06,-1.4669580603502012e-07,-1.279198760465509e-07,2.271343846949818e-07,-1.473753943089126e-07,-1.0352379863753552e-07,1.1606424530073295e-06,-4.352472998544264e-09,-2.7131628200057753e-09,8.555349809051444e-09,-4.8064767183052645e-09,-2.2327885300627867e-09,4.2739267477422205e-08
MIT300,gaussian_blur_4,48.10052845337667,45.77619923470577,19.772293472213665,1.949181107454574e-07,1.6677082882617306e-07,1.1979787404874237e-07,5.105434871143002e-05,2.0141454732714475e-05,6.51334450258962e-05,4.8114008292850545e-09,3.814400795920354e-09,4.046892885244795e-09,1.3021334512753955e-06,4.895038782126754e-07,2.020113496101853e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,1.9011161583694542e-06,1.8118971565620231e-06,5.616325685151468e-07,1.0388641427193553e-05,1.0322685937849944e-05,1.6493449331553692e-06,-1.7255462062124485e-07,-1.4472649138020676e-07,2.745607226381196e-07,-3.5210244161490986e-07,-2.4461128735211173e-07,1.268851101364796e-06,-4.293443888123916e-09,-3.0878724858856013e-09,8.939804891960228e-09,-8.96754166842756e-09,-5.2116863455754265e-09,4.214034726393312e-08
MIT300,gaussian_blur_5,51.749681262577774,50.48701896667481,19.724918824938158,2.5620506270831036e-07,2.0794225177980252e-07,1.591891462116482e-07,6.486891028466441e-05,3.3450497136379073e-05,7.401881611125163e-05,5.73962800816211e-09,4.3890122293517614e-09,4.731997669864624e-09,1.4344501202994572e-06,7.078203381542173e-07,1.8718942086513876e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,1.8787736393164885e-06,1.7838074487369543e-06,5.440175968394622e-07,1.0227866223909559e-05,9.984586160603487e-06,1.7209760927577904e-06,-1.9489713967421057e-07,-1.6283419602207104e-07,3.157631878824776e-07,-5.128776448989018e-07,-3.5072888825112966e-07,1.3770631716933946e-06,-4.388864941234517e-09,-3.2771069999963798e-09,8.560638507161338e-09,-1.2489596334090298e-08,-7.025606281669689e-09,3.8350112532300914e-08
MIT300,gaussian_blur_6,54.73787238344004,53.80972269516427,19.665658871117742,3.2099884599934416e-07,2.53920720959947e-07,2.1162777287409564e-07,8.011078175907114e-05,5.1508356014250546e-05,8.249951648013218e-05,6.696706564100959e-09,5.252429279312659e-09,5.567065780366491e-09,1.6332451527778174e-06,1.062802466410124e-06,1.8897174601589797e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,1.8583912018038648e-06,1.7751987265030933e-06,5.176603148959004e-07,1.0046506332614007e-05,9.959613690257727e-06,1.6893026433397947e-06,-2.152795771868342e-07,-1.6558866860358724e-07,3.505368601892934e-07,-6.942375361944563e-07,-5.764005506067506e-07,1.3910528236235884e-06,-4.5140406666974485e-09,-3.415466690916725e-09,8.566013115277344e-09,-1.549207346657399e-08,-1.0792695372008143e-08,3.7201653224069255e-08
MIT300,gaussian_blur_7,57.27139889271018,56.741989098037436,19.572895441726565,3.9090812809462775e-07,3.196795108085504e-07,2.8775995773986764e-07,8.978345916354925e-05,5.8603030426309856e-05,8.744767289601468e-05,7.733376103287174e-09,5.83998535878472e-09,6.706782962145861e-09,1.7806135307576779e-06,1.122179613072499e-06,2.024786577821765e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,1.8430215689054292e-06,1.7670476772459854e-06,4.965852950490202e-07,1.0020801061357361e-05,9.817150310695078e-06,1.7177009786391285e-06,-2.3064921008527026e-07,-1.836630451579019e-07,3.895369427522595e-07,-7.199428074511029e-07,-6.349419109350907e-07,1.4052175136011643e-06,-4.5805324009781945e-09,-3.5138783195384165e-09,8.882221872428625e-09,-1.6117735760211905e-08,-1.1488033489608668e-08,3.4761629780403e-08
MIT300,gaussian_blur_8,59.473857437367585,59.06112501356337,19.470115814814044,4.513007697325168e-07,3.730227784036581e-07,3.418849527240712e-07,0.00010098353272670665,7.437514945061737e-05,9.14759005109252e-05,8.546764748348756e-09,6.3631544542755014e-09,7.442936174686425e-09,1.9472389792740992e-06,1.2984918394646262e-06,2.1915575445994203e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,1.8313175608533905e-06,1.7627366286258438e-06,4.861846614831732e-07,9.930614836476555e-06,9.731060106307261e-06,1.6254785237086767e-06,-2.4235321813730856e-07,-1.9958044799912933e-07,4.2202008272956017e-07,-8.10129032331907e-07,-7.838985937357749e-07,1.4962770819021476e-06,-4.572815313555802e-09,-3.5442641077131192e-09,8.979574200226934e-09,-1.6764606490692508e-08,-1.371186844144615e-08,3.565939981768666e-08
MIT300,gaussian_blur_9,61.41162506367964,61.18979616673974,19.36042373694792,5.032834351883432e-07,4.211556286706042e-07,3.758535830729253e-07,0.00011098573527986519,9.119547151230862e-05,9.44039481538578e-05,9.209806835191275e-09,6.889357141806118e-09,7.971850866069244e-09,2.0662635988630824e-06,1.4853937880619466e-06,2.2075373895977016e-06,2.073670778990699e-06,2.0133595898412747e-06,6.260270426601835e-07,1.0740743868808463e-05,1.0647704383576547e-05,1.8328189794729533e-06,1.814841009320665e-06,1.7494481537968797e-06,4.7152528469799774e-07,9.712154083401458e-06,9.47802948312158e-06,1.6497634932137101e-06,-2.5882976967003404e-07,-2.050401852129763e-07,4.510682017188175e-07,-1.0285897854070045e-06,-8.770337257425858e-07,1.5716897011385688e-06,-4.629504427943562e-09,-3.6004210940805543e-09,9.045545186450349e-09,-1.8563359752593734e-08,-1.4965389860128222e-08,3.368770851203832e-08
